MD,INC,AZ,TVD
m,deg,deg,m
1087.0692,6.00000028,11.00000013,1082.83542
1087.2216,6.00000028,11.00000013,1082.986985
1087.374,6.00000028,11.00000013,1083.13855
1087.5264,6.00000028,11.00000013,1083.290115
1087.6788,6.00000028,11.00000013,1083.44168
1087.8312,6.00000028,11.00000013,1083.593245
1087.9836,6.00000028,11.00000013,1083.744811
1088.136,6.00000028,11.00000013,1083.896376
1088.2884,6.00000028,11.00000013,1084.047941
1088.4408,6.00000028,11.00000013,1084.199506
1088.5932,6.00000028,11.00000013,1084.351071
1088.7456,6.00000028,11.00000013,1084.502636
1088.898,6.00000028,11.00000013,1084.654201
1089.0504,6.00000028,11.00000013,1084.805767
1089.2028,6.00000028,11.00000013,1084.957332
1089.3552,6.00000028,11.00000013,1085.108897
1089.5076,6.00000028,11.00000013,1085.260462
1089.66,6.00000028,11.00000013,1085.412027
1089.8124,6.00000028,11.00000013,1085.563592
1089.9648,6.00000028,11.00000013,1085.715157
1090.1172,6.00000028,11.00000013,1085.866723
1090.2696,6.00000028,11.00000013,1086.018288
1090.422,6.00000028,11.00000013,1086.169853
1090.5744,6.00000028,11.00000013,1086.321418
1090.7268,6.00000028,11.00000013,1086.472983
1090.8792,6.00000028,11.00000013,1086.624548
1091.0316,6.00000028,11.00000013,1086.776113
1091.184,6.00000028,11.00000013,1086.927678
1091.3364,6.00000028,11.00000013,1087.079244
1091.4888,6.00000028,11.00000013,1087.230809
1091.6412,6.00000028,11.00000013,1087.382374
1091.7936,6.00000028,11.00000013,1087.533939
1091.946,6.00000028,11.00000013,1087.685504
1092.0984,6.00000028,11.00000013,1087.837069
1092.2508,6.00000028,11.00000013,1087.988634
1092.4032,6.00000028,11.00000013,1088.1402
1092.5556,6.00000028,11.00000013,1088.291765
1092.708,6.00000028,11.00000013,1088.44333
1092.8604,6.00000028,11.00000013,1088.594895
1093.0128,6.00000028,11.00000013,1088.74646
1093.1652,6.00000028,11.00000013,1088.898025
1093.3176,6.00000028,11.00000013,1089.04959
1093.47,6.00000028,11.00000013,1089.201156
1093.6224,6.00000028,11.00000013,1089.352721
1093.7748,6.00000028,11.00000013,1089.504286
1093.9272,6.00000028,11.00000013,1089.655851
1094.0796,6.00000028,11.00000013,1089.807416
1094.232,6.00000028,11.00000013,1089.958981
